Image_Name,Image_Path,Label,Edge_Count,Contour_Count
0683.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0683.JPEG,1,9580,305
0150.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0150.jpg,0,7832,135
0715.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0715.jpg,0,13124,282
0322.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0322.jpg,0,5008,177
0829.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0829.JPEG,1,7612,231
0883.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0883.JPEG,1,4844,106
0311.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0311.JPEG,1,8698,320
0437.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0437.jpg,0,29667,604
0466.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0466.JPEG,1,5146,110
0815.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0815.JPEG,1,6121,141
0223.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0223.JPEG,1,9165,351
0745.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0745.jpg,0,52220,1050
0741.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0741.jpg,0,21800,499
0380.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0380.JPEG,1,7813,252
0619.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0619.jpeg,1,6116,181
0062.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0062.jpg,0,8110,241
0729.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0729.JPEG,1,6805,178
0805.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0805.JPEG,1,5219,106
0385.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0385.jpg,0,22932,695
0426.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0426.JPEG,1,3741,152
0057.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0057.JPEG,1,2982,78
0215.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0215.JPEG,1,5242,161
0777.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0777.JPEG,1,8638,224
0195.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0195.JPEG,1,5682,153
0305.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0305.jpg,0,5226,237
0349.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0349.jpeg,1,5249,108
0174.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0174.JPEG,1,8716,223
0366.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0366.jpg,0,8079,169
0867.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0867.JPEG,0,4534,116
0654.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0654.jpg,0,31230,363
0399.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0399.jpg,0,14394,219
0029.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0029.JPEG,1,3474,85
0185.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0185.JPEG,1,8318,271
0106.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0106.JPEG,1,5279,151
0440.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0440.JPEG,1,9956,353
0517.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0517.JPEG,1,10445,392
0644.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0644.JPEG,1,7100,207
0367.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0367.jpg,0,6086,124
0717.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0717.jpg,0,66350,964
0703.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0703.jpg,0,6414,151
0116.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0116.jpg,0,20358,631
0823.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0823.JPEG,1,4186,174
0017.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0017.JPEG,1,5317,163
0256.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0256.JPEG,1,6101,192
0793.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0793.JPEG,1,7057,253
0784.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0784.jpg,0,169599,5311
0049.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0049.jpg,0,17649,355
0561.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0561.jpg,0,61299,2052
0795.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0795.JPEG,0,10485,354
0726.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0726.jpg,0,11895,126
0755.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0755.JPEG,1,8572,252
0603.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0603.jpg,0,18467,261
0091.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0091.JPEG,1,5938,135
0494.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0494.jpg,0,13671,435
0186.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0186.JPEG,1,4629,110
0575.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0575.JPEG,1,6127,196
0410.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0410.jpg,0,9202,210
0893.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0893.JPEG,0,9405,220
0211.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0211.jpg,0,3524,73
0797.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0797.JPEG,1,6125,141
0240.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0240.JPEG,1,8636,281
0381.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0381.JPEG,1,3976,129
0591.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0591.jpg,0,35670,12
0063.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0063.JPEG,1,3800,86
0722.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0722.jpg,0,6150,138
0881.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0881.JPEG,1,5654,139
0269.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0269.jpg,0,37511,1497
0626.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0626.jpg,0,4691,132
0423.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0423.JPEG,1,6914,189
0361.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0361.JPEG,1,5223,125
0441.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0441.jpg,0,12556,291
0491.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0491.JPEG,1,8161,295
0135.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0135.JPEG,1,6941,198
0878.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0878.JPEG,0,4266,87
0734.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0734.JPEG,1,4419,121
0476.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0476.JPEG,1,6698,240
0688.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0688.JPEG,1,4688,120
0442.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0442.JPEG,1,7639,178
0183.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0183.jpg,0,483642,18237
0303.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0303.jpg,0,27223,376
0364.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0364.jpg,0,15515,416
0017.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0017.jpg,0,21746,673
0720.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0720.jpg,0,17809,175
0432.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0432.jpg,0,6832,74
0858.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0858.JPEG,1,9051,216
0772.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0772.jpg,0,54247,1260
0519.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0519.jpg,0,4326,64
0098.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0098.JPEG,1,3100,113
0136.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0136.jpg,0,16894,299
0615.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0615.jpg,0,11320,160
0348.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0348.jpg,0,6593,259
0140.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0140.jpg,0,8916,402
0383.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0383.jpg,0,8889,344
0258.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0258.JPEG,1,3364,88
0607.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0607.jpg,0,5481,155
0586.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0586.JPEG,1,4351,164
0503.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0503.jpg,0,16670,334
0332.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0332.JPEG,1,7934,238
0696.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0696.JPEG,1,5746,271
0882.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0882.JPEG,0,7993,289
0054.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0054.jpg,0,12481,202
0697.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0697.jpg,0,23151,607
0444.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0444.JPEG,1,7379,227
0568.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0568.JPEG,1,7876,188
0408.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0408.JPEG,1,8115,319
0821.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0821.JPEG,0,4637,102
0782.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0782.jpg,0,38335,1237
0787.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0787.JPEG,1,6621,134
0908.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0908.jpeg,1,5489,146
0245.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0245.jpg,0,19771,3
0883.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0883.JPEG,0,5105,1
0567.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0567.JPEG,1,7143,162
0867.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0867.JPEG,1,3901,82
0751.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0751.jpg,0,11026,186
0004.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0004.JPEG,1,4965,129
0422.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0422.JPEG,1,5737,148
0678.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0678.jpg,0,68583,2447
0544.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0544.JPEG,1,7141,242
0401.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0401.jpg,0,12248,216
0193.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0193.JPEG,1,3465,59
0171.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0171.JPEG,1,10715,383
0852.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0852.JPEG,0,6126,219
0250.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0250.jpg,0,27637,579
0307.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0307.JPEG,1,7976,285
0539.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0539.jpg,0,6608,161
0525.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0525.jpg,0,7956,159
0053.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0053.jpg,0,13917,282
0439.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0439.JPEG,1,4828,155
0436.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0436.JPEG,1,9654,303
0536.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0536.jpg,0,25285,634
0416.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0416.jpg,0,4055,150
0087.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0087.jpg,0,94945,3302
0824.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0824.JPEG,1,7755,163
0250.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0250.JPEG,1,4574,101
0845.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0845.jpeg,1,3923,104
0172.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0172.jpg,0,6639,106
0825.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0825.JPEG,0,10263,353
0455.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0455.jpg,0,17987,320
0869.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0869.JPEG,1,3959,88
0260.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0260.jpg,0,43162,1661
0365.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0365.jpg,0,99485,1942
0301.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0301.jpg,0,173770,4620
0200.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0200.JPEG,1,5668,109
0673.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0673.JPEG,1,6755,194
0407.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0407.jpg,0,5928,148
0919.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0919.JPEG,1,6550,141
0174.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0174.jpg,0,31810,862
0555.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0555.jpg,0,26065,592
0218.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0218.JPEG,1,6053,159
0818.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0818.JPEG,1,6668,188
0866.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0866.JPEG,0,4883,105
0885.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0885.JPEG,0,9209,261
0166.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0166.JPEG,1,5887,164
0634.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0634.JPEG,1,5623,163
0345.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0345.jpg,0,12404,204
0811.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0811.JPEG,1,6402,173
0321.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0321.JPEG,1,7973,231
0170.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0170.JPEG,1,6535,207
0879.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0879.JPEG,0,9241,425
0273.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0273.JPEG,1,8146,292
0619.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0619.jpg,0,23121,524
0372.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0372.jpg,0,34315,1105
0131.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0131.JPEG,1,7829,239
0483.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0483.jpg,0,9586,249
0194.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0194.jpg,0,7912,142
0339.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0339.jpg,0,20208,416
0517.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0517.jpg,0,27987,812
0915.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0915.JPEG,0,4240,127
0622.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0622.JPEG,1,6541,182
0334.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0334.JPEG,1,8891,222
0705.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0705.jpeg,1,6864,179
0752.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0752.jpg,0,22947,439
0011.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0011.jpg,0,5126,128
0205.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0205.JPEG,1,5729,154
0347.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0347.jpg,0,42129,816
0134.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0134.jpg,0,6469,134
0293.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0293.JPEG,1,8100,184
0642.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0642.JPEG,1,11462,495
0062.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0062.JPEG,1,4686,147
0833.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0833.JPEG,0,4370,129
0338.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0338.JPEG,1,5456,202
0820.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0820.JPEG,1,5473,126
0631.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0631.JPEG,1,5546,148
0553.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0553.jpg,0,15680,358
0859.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0859.JPEG,0,6275,170
0061.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0061.jpg,0,5841,174
0901.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0901.JPEG,1,6896,195
0458.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0458.jpg,0,9501,213
0285.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0285.jpg,0,32406,395
0625.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0625.jpg,0,14478,351
0729.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0729.jpg,0,21485,306
0187.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0187.JPEG,1,5011,105
0345.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0345.JPEG,1,4746,178
0362.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0362.JPEG,1,9959,334
0056.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0056.jpg,0,31925,1106
0343.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0343.JPEG,1,8446,269
0049.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0049.JPEG,1,2578,78
0271.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0271.JPEG,1,8151,284
0132.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0132.jpg,0,10191,189
0199.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0199.jpeg,1,5304,165
0219.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0219.JPEG,1,8204,272
0391.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0391.jpg,0,7689,176
0083.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0083.jpg,0,48824,1472
0097.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0097.JPEG,1,7870,259
0168.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0168.JPEG,1,5312,132
0604.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0604.JPEG,1,6352,236
0676.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0676.jpg,0,41729,280
0113.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0113.jpg,0,5365,121
0276.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0276.jpg,0,14829,281
0354.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0354.JPEG,1,6637,252
0059.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0059.jpg,0,8538,212
0744.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0744.JPEG,1,7597,292
0698.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0698.jpg,0,41275,1347
0503.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0503.JPEG,1,5336,111
0371.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0371.JPEG,1,6352,171
0918.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0918.JPEG,1,8436,227
0874.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0874.JPEG,1,6885,199
0535.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0535.JPEG,1,6808,169
0896.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0896.JPEG,1,3436,76
0019.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0019.jpg,0,6212,165
0115.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0115.jpg,0,11737,155
0846.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0846.JPEG,0,5143,97
0191.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0191.jpg,0,47728,1374
0111.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0111.JPEG,1,6764,189
0056.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0056.JPEG,1,5432,159
0692.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0692.jpg,0,1558,57
0613.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0613.JPEG,1,5351,109
0600.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0600.jpg,0,15449,372
0242.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0242.JPEG,1,7137,191
0560.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0560.JPEG,1,6982,184
0630.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0630.JPEG,1,6961,206
0519.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0519.JPEG,1,4712,188
0606.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0606.jpg,0,26606,759
0602.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0602.jpg,0,12114,249
0774.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0774.jpg,0,55546,1671
0306.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0306.jpg,0,57065,1656
0767.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0767.jpg,0,11926,106
0529.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0529.jpg,0,23191,509
0328.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0328.JPEG,1,6649,163
0048.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0048.jpg,0,67965,1604
0763.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0763.jpg,0,3965,95
0160.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0160.JPEG,1,6394,202
0693.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0693.jpg,0,13667,521
0233.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0233.jpg,0,38709,558
0602.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0602.JPEG,1,6528,183
0672.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0672.jpg,0,15334,246
0666.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0666.JPEG,1,4959,138
0483.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0483.JPEG,1,6567,270
0737.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0737.JPEG,1,9634,267
0004.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0004.jpg,0,66011,1897
0575.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0575.jpg,0,13097,236
0537.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0537.jpg,0,5731,124
0393.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0393.jpg,0,13134,374
